orf	E0	E3	L	P	M	F	pvalue	Diffexpr
CG10105-A	0.186286084419063	0.177377435466062	0.163716022680849	0.146619457391702	0.152429594540536	0.173571405501789	0.0214165807945193	FALSE
CG10106-A	0.176877620728347	0.165833751889464	0.159063858854714	0.197406262015367	0.113927914499176	0.186890592012932	1.80505650031750e-12	TRUE
CG10107-A	0.188511627358072	0.178821802616073	0.149915425410806	0.160090339700817	0.168582473544404	0.154078331369829	1.46889544794425e-17	TRUE
CG10108-A	0.169469802371992	0.181683926165059	0.149143877520531	0.198556719001654	0.152592484638903	0.148553190301862	0.00555786927575897	FALSE
CG10109-A	0.19634804047939	0.187318156291191	0.154708827936803	0.155813438846922	0.133830909387468	0.171980627058227	1.46735772293660e-14	TRUE
CG10110-B	0.250772373048581	0.197195437944505	0.126118385409232	0.156348705519384	0.125707825206904	0.143857272871395	0.000401636761680053	FALSE
CG10112-A	0.090277512088221	0.11618376037472	0.257427738393308	0.326955237479534	0.098503327007533	0.110652424656683	3.26398290142522e-10	TRUE
CG10113-A	0.136731006897316	0.126462230417764	0.136005735358842	0.182615239035849	0.260937018276506	0.157248770013723	6.86311365298702e-18	TRUE
CG10116-A	0.10702056971187	0.117612000017476	0.165688944972609	0.154664087354286	0.218350067047326	0.236664330896433	4.40326292441114e-06	TRUE
CG10117-A	0.192660091368482	0.208723739197826	0.147694271145438	0.152092961145318	0.146844199496726	0.151984737646211	1.8320820275294e-13	TRUE
CG10118-B	0.150618775258774	0.142668932019301	0.163017230517291	0.254287549775635	0.138049256566652	0.151358255862348	0.0077988791363312	FALSE
CG10119-A	0.147137665948289	0.146112844884533	0.238426483399399	0.135576074227457	0.141254675965727	0.191492255574596	1.67055497099901e-10	TRUE
CG10120-A	0.147421238768421	0.1300057150541	0.148536729159072	0.132471569145384	0.227821057547858	0.213743690325165	0.0457460946304261	FALSE
CG10120-B	0.221819028779673	0.187402474322342	0.13431195492431	0.140297986386305	0.137342799647844	0.178825755939526	0.0131928383557633	FALSE
CG10122-A	0.183991677333497	0.170438983547674	0.199653844571873	0.136681065362839	0.120025348422239	0.189209080761878	4.02761610358405e-21	TRUE
CG10123-A	0.190313821462282	0.181782209949599	0.143029336931179	0.15260573343655	0.164393347926416	0.167875550293973	1.20273883230178e-12	TRUE
CG10124-A	0.117106887527127	0.119818166722792	0.0966134225809883	0.162989763393117	0.34747145561298	0.156000304162996	1.90830988246113e-16	TRUE
CG10125-A	0.264468059324234	0.174858684655649	0.115593427504355	0.096496568072136	0.113261751960358	0.235321508483269	6.95003019263908e-12	TRUE
CG10126-A	0.0889943701898123	0.119108674900635	0.164681741927193	0.197720803798981	0.256586887194042	0.172907521989337	1.69353914755224e-05	FALSE
CG10129-A	0.139260789576452	0.142066863985372	0.16273773659472	0.168727504854807	0.186772389273661	0.200434715714988	2.58100914448658e-18	TRUE
CG10130-A	0.187126880499258	0.156539741981444	0.235621376323093	0.177264005719318	0.111855349538648	0.131592645938239	2.38302805572979e-06	TRUE
CG10131-A	0.132921202237313	0.114740004720155	0.216766773547459	0.228900565591361	0.160491795690432	0.14617965821328	1.74463200797559e-06	TRUE
CG10132-A	0.156046718127522	0.153090072058099	0.174345016882101	0.172713328316969	0.179073285785861	0.164731578829448	1.59815908735308e-06	TRUE
CG10133-A	0.155286302803202	0.134102598724085	0.181826002278241	0.157865091988323	0.187895886263197	0.183024117942951	0.671335719882599	FALSE
CG10134-A	0.155109822352985	0.149438482766278	0.167600917739699	0.179407710879899	0.179464243377548	0.168978822883591	0.0509770698486191	FALSE
CG10137-A	0.157219607793432	0.15785349210265	0.151117737541567	0.150036118818403	0.178084095885901	0.205688947858048	0.000421653274116227	FALSE
CG10138-A	0.154774952640448	0.128305147682096	0.124370194831315	0.208520332767965	0.214968819308465	0.169060552769711	0.00107556965860705	FALSE
CG10139-A	0.209375913435578	0.200096708811039	0.127416488744198	0.164059101058823	0.141101093753229	0.157950694197133	0.127503810467855	FALSE
CG1014-A	0.0614998087919773	0.0714045203972897	0.0741667266111572	0.18461198139283	0.506352067984467	0.101964894822279	5.26923741307661e-05	FALSE
CG10140-A	0.110635675755555	0.140292361982638	0.19738709993199	0.259923266240794	0.151754421122178	0.140007174966845	8.65537323022193e-09	TRUE
CG10142-A	0.13178406014352	0.136083850202619	0.202669579963708	0.137259221677347	0.192117853732799	0.200085434280009	1.64884228109007e-09	TRUE
CG10143-A	0.111550074891856	0.115771884875688	0.141163206366842	0.178556721113976	0.32381586028094	0.129142252470697	7.06982632100668e-05	FALSE
CG10144-A	0.175953174880795	0.183149787711817	0.140891168941938	0.176155883062516	0.162594183450019	0.161255801952914	0.00407449952822498	FALSE
CG10145-A	0.136427366469977	0.16604098310519	0.199490748356819	0.176303408658234	0.171901175734103	0.149836317675676	2.86859570680592e-09	TRUE
CG10146-A	0.116170047047176	0.129910458097104	0.140547429467949	0.283602479908102	0.150137139897235	0.179632445582433	1.84388389113346e-06	TRUE
CG10147-A	0.187442261447429	0.182216692035325	0.152340648542402	0.165378929982552	0.160221339589362	0.152400128402931	0.391548560793602	FALSE
CG10148-A	0.140698747542466	0.158362177651714	0.171041683099575	0.188461100273419	0.203734319090074	0.137701972342753	0.0122675238220473	FALSE
CG10149-A	0.149971987138622	0.129327353021721	0.183861249516256	0.163628034353529	0.236530297533064	0.136681078436808	0.000667409894526305	FALSE
CG10152-A	0.154851468368474	0.163162050764697	0.175092892033333	0.166096673411969	0.175354792261137	0.16544212316039	0.00344674205976589	FALSE
CG10153-A	0.171474475688026	0.152865120076367	0.160293940982443	0.171002276174253	0.17746351439055	0.16690067268836	0.0385796686081001	FALSE
CG10154-A	0.096445155247203	0.106304795877942	0.393638610712322	0.137740469165979	0.140926679203401	0.124944289793153	1.73068563502662e-13	TRUE
CG10155-A	0.180455944302861	0.183803587658121	0.16169348578536	0.14611376489894	0.152771486084182	0.175161731270536	0.0117063808057350	FALSE
CG10157-A	0.213971832741154	0.19938910567739	0.132036275215113	0.141254601026596	0.124099720000196	0.189248465339551	1.90934292206149e-08	TRUE
CG10158-A	0.217952159641711	0.178549877493433	0.120519309781177	0.149936546048918	0.185143715196067	0.147898391838694	0.00427032151711887	FALSE
CG10159-A	0.163240748949705	0.181220434980123	0.154467990011005	0.17601984279226	0.1517230989805	0.173327884286407	0.52712638790128	FALSE
CG10159-B	0.209866874386481	0.207509086843924	0.141761244320747	0.192392077479977	0.114439953434896	0.134030763533975	0.00415775497163813	FALSE
CG10160-A	0.112576080516597	0.139161366160265	0.351159692506055	0.154193352988254	0.116971961334527	0.125937546494302	6.12470083919023e-17	TRUE
CG10163-A	0.12717485416389	0.130748529372704	0.119374493865922	0.144918193699372	0.211476206151624	0.266307722746487	3.99122622193058e-05	FALSE
CG10164-A	0.150581192880704	0.150771845150332	0.145730047621407	0.198342167002579	0.243452768181277	0.111121979163701	0.00486630464198809	FALSE
CG10165-B	0.15738078708059	0.196570060016808	0.150489700813676	0.181790371445332	0.158580236229624	0.155188844413969	0.341293218679373	FALSE
CG10166-A	0.143787585645716	0.151015373637719	0.219787696447044	0.169621471407491	0.14796378480012	0.167824088061909	2.29348873484837e-07	TRUE
CG10168-A	0.130919570286978	0.110610198294213	0.164756601639292	0.165236370080323	0.174547969490556	0.253929290208639	0.108074456900699	FALSE
CG1017-A	0.195404877206457	0.189132328824031	0.166169736255519	0.153029806961064	0.145729053437833	0.150534197315096	0.0113224889922103	FALSE
CG10170-A	0.122800997618748	0.139120889630311	0.169831225141776	0.191551181174446	0.190094358101586	0.186601348333132	0.0133615801059132	FALSE
CG10173-A	0.145145621660842	0.136385474671737	0.15711155656241	0.181323151671706	0.18772904845312	0.192305146980185	1.98834381498452e-07	TRUE
CG10174-A	0.121243226512884	0.124851889406396	0.1204664641746	0.215740457006677	0.260454458447823	0.157243504451621	0.00515769211963408	FALSE
CG10176-A	0.145742073718779	0.182300476528622	0.168920837818127	0.222693001540254	0.146106441239681	0.134237169154536	5.3168091783166e-08	TRUE
CG10177-A	0.0653083473813058	0.090885949436302	0.109518837055392	0.169874742791036	0.465805986194876	0.098606137141088	1.83852829554441e-05	FALSE
CG10178-A	0.116958386419023	0.14034270159915	0.184670073671211	0.181964220736451	0.189701811757556	0.18636280581661	1.28215579620619e-08	TRUE
CG10181-A	0.142165164452609	0.146599331043419	0.193580939077924	0.184798020930631	0.177330052003428	0.155526492491988	1.29724665440990e-17	TRUE
CG10182-A	0.12882751748712	0.131243722493554	0.242506118012048	0.200717895174042	0.156040524277981	0.140664222555255	1.03545222018437e-35	TRUE
CG10183-A	0.163821253824151	0.148301834973202	0.16210521309952	0.179311870141178	0.178700188905257	0.167759639056693	0.00475835382500359	FALSE
CG10184-A	0.151883657765452	0.145663150353772	0.266223962378152	0.145928094165965	0.133120182834693	0.157180952501966	1.29954619230983e-17	TRUE
CG10185-A	0.155616162133114	0.144688789413869	0.172797205928832	0.178089339507969	0.188970557830779	0.159837945185437	0.000177469407759783	FALSE
CG10189-A	0.143562987027518	0.144988884503966	0.187511266482163	0.165311800100674	0.178938115034018	0.17968694685166	0.194894950524932	FALSE
CG1019-A	0.0815499913137912	0.116285484273639	0.257889369639092	0.10275393710477	0.196063455763097	0.24545776190561	0.000270505063325509	FALSE
CG1019-B	0.154954881847997	0.143442267944088	0.221201049010504	0.152041132053947	0.146078940825545	0.182281728317918	0.00267206357003706	FALSE
CG10191-A	0.182625629411072	0.20967043071226	0.138049131399865	0.166774359819735	0.164085894537051	0.138794554120017	0.000129240588199652	FALSE
CG10192-A	0.178439770460387	0.167410442788157	0.119803197364209	0.170440460447251	0.208307923989488	0.155598204950508	8.89215504046239e-10	TRUE
CG10194-A	0.176040095826648	0.154371934649172	0.1928259324776	0.1586892062065	0.159490494435172	0.158582336404907	0.000105628127236309	FALSE
CG10195-A	0.172181575467898	0.168925970632908	0.168541292474325	0.161254537813597	0.157914252097329	0.171182371513943	0.000245918938887033	FALSE
CG10197-A	0.139035892037575	0.159728692688399	0.127543163256864	0.109605543536267	0.236788433273094	0.2272982752078	0.0326038672211075	FALSE
CG10198-A	0.21076208087309	0.207363990036036	0.139123277192377	0.145023663842488	0.133504505422531	0.164222482633478	9.8862470959922e-14	TRUE
CG10202-A	0.110408816312203	0.113668195274721	0.121115281550328	0.173458997232005	0.348138806457366	0.133209903173377	6.39640578148632e-05	FALSE
CG10203-A	0.231611864911343	0.260772658566034	0.162420905629526	0.130738728209194	0.0900559138891561	0.124399928794748	5.00953268083995e-06	TRUE
CG10206-A	0.181380524119414	0.204518619655358	0.229777761169196	0.10509481200689	0.103972526672113	0.175255756377027	3.60456665815672e-05	FALSE
CG10207-A	0.136862446960616	0.133086452320549	0.210532322284463	0.160521697184207	0.186954614259392	0.172042466990773	1.43230517096271e-19	TRUE
CG10208-A	0.127676950105031	0.15931728091925	0.18934055702865	0.172973544809182	0.192862236223017	0.157829430914869	0.468154771285081	FALSE
CG10209-A	0.19643081202168	0.185403606365292	0.146838350850504	0.175486765934676	0.145582043731023	0.150258421096825	0.000532754523203784	FALSE
CG1021-A	0.153943393642401	0.182570341959186	0.142980978259892	0.199060199586147	0.173709693845113	0.147735392707261	0.0167935624757174	FALSE
CG10210-A	0.193930890654036	0.165931723872151	0.154867972633021	0.154892937437005	0.166378638095199	0.163997837308589	0.00431083552484893	FALSE
CG10211-A	0.126164526807532	0.153531305754326	0.203441311919964	0.235978721162058	0.134988422342535	0.145895712013585	9.24575391653272e-45	TRUE
CG10212-A	0.217793851470609	0.203812222830822	0.124727771889611	0.156168934611941	0.142727058095031	0.154770161101987	1.39009133878044e-09	TRUE
CG10214-A	0.179775611568927	0.156554867773323	0.216379654469804	0.15194436617741	0.117522184672071	0.177823315338465	0.00240460483251485	FALSE
CG10215-A	0.168102338698786	0.168348124309849	0.135738755274207	0.169379326245005	0.164349542452537	0.194081913019615	0.726471951322054	FALSE
CG10219-A	0.161456866358455	0.142003625464605	0.213043420570239	0.134684150868065	0.181980261662462	0.166831675076174	2.86266792466600e-08	TRUE
CG10220-A	0.179158521587548	0.178122084315684	0.186555878921248	0.139926613475402	0.130391702117748	0.18584519958237	2.00600994586405e-17	TRUE
CG10221-A	0.204430137833801	0.182285391546883	0.156677589559304	0.158313062617903	0.140664538678038	0.15762927976407	5.11937885215641e-07	TRUE
CG10222-A	0.216077945307027	0.15220538441272	0.147978121747553	0.143906785269715	0.16907255344884	0.170759209814144	0.0032550519865466	FALSE
CG10223-A	0.242295814382096	0.250540492071161	0.137375380925468	0.128410619670912	0.0944510049557887	0.146926687994573	9.36645369640472e-24	TRUE
CG10225-A	0.219656848517458	0.237228716341797	0.147087204915832	0.140305911230633	0.114506642567143	0.141214676427137	0.0229234117191580	FALSE
CG10226-A	0.132637817491071	0.135474217373457	0.190879180224074	0.14283778625147	0.217743558957079	0.18042743970285	4.05713657867139e-07	TRUE
CG10228-A	0.194347160447822	0.202137174744132	0.145374579357355	0.170005583295564	0.133204442482383	0.154931059672744	3.11516968651929e-16	TRUE
CG10229-A	0.19886569412311	0.198810112974078	0.157132237913652	0.163660670803128	0.134620050914798	0.146911233271235	5.681821267301e-07	TRUE
CG10230-B	0.141235218109427	0.151973586483562	0.156121354586916	0.191236373971688	0.193730294675967	0.16570317217244	0.117106952401403	FALSE
CG10231-A	0.173695185918069	0.162265320129605	0.155359527656183	0.169474011929793	0.169065082783226	0.170140871583125	8.8424156795919e-06	FALSE
CG10232-A	0.112628838889148	0.142668993911986	0.254209668838866	0.200129253825145	0.160656175931244	0.129707068603612	5.64918325081613e-11	TRUE
CG10233-A	0.102333869827917	0.086466708122814	0.108228485981474	0.120535412813625	0.34529410304109	0.23714142021308	0.000145294794294822	FALSE
CG10233-B	0.195949961940687	0.116379361734534	0.151144579808982	0.156046954909228	0.210700512482588	0.169778629123981	0.119151546357733	FALSE
CG10234-A	0.186617541855265	0.171702628597979	0.145387426631961	0.163281434060069	0.162198593416227	0.170812375438498	5.26416924559794e-08	TRUE
CG10236-A	0.150257911693618	0.17992963731731	0.20806145424859	0.168618090019617	0.13155988072149	0.161573025999375	1.02234663535750e-22	TRUE
CG10237-A	0.118251599329537	0.126138893502757	0.0910287906434834	0.168634676992316	0.225290001198832	0.270656038333074	0.000164797535487507	FALSE
CG10237-B	0.214634263060217	0.181021889326154	0.188855327310144	0.14310107102432	0.147006429091844	0.125381020187322	0.0187202121908317	FALSE
CG10237-C	0.139919626830153	0.134978569815628	0.15024464445123	0.254591784369679	0.145550194844784	0.174715179688527	8.93559567930066e-07	TRUE
CG10238-A	0.178447059425106	0.167149314996147	0.161259823311923	0.146581131877532	0.163197491329029	0.183365179060263	0.00634667447673917	FALSE
CG1024-A	0.188369566936612	0.215631899697885	0.149742540528277	0.15312823749792	0.143343479245214	0.149784276094092	3.48028838423774e-08	TRUE
CG10240-A	0.24317505563352	0.21453620026496	0.129422788503988	0.136152524892223	0.121371233906529	0.15534219679878	2.72612565586860e-06	TRUE
CG10241-A	0.0959057350546185	0.120526679845759	0.169914679451656	0.231750093436238	0.182150500709969	0.199752311501759	1.28095333669863e-07	TRUE
CG10242-A	0.12796121862655	0.144228418505381	0.243815716249776	0.137406197066454	0.166818206310226	0.179770243241612	5.89199006736662e-09	TRUE
CG10243-A	0.27797170733117	0.228112028372342	0.0951080644397182	0.0916274909716016	0.106237340010414	0.200943368874754	9.96335825987082e-10	TRUE
CG10244-A	0.143029300309078	0.161458031948479	0.178144159369368	0.200414691953482	0.164142466099183	0.152811350320411	2.22477336985923e-10	TRUE
CG10245-A	0.152918521466169	0.129448530301062	0.166701208315249	0.138103651266299	0.205399352759589	0.207428735891632	0.00494064045655147	FALSE
CG10246-A	0.141782018756278	0.132516626984706	0.167791420611017	0.14403284779704	0.209262645908349	0.20461443994261	0.0201854258941091	FALSE
CG10247-A	0.108752353906879	0.0998783370337328	0.355549172927968	0.135052334305733	0.160737081569768	0.140030720255919	4.94434379353335e-07	TRUE
CG10248-A	0.115753324980427	0.144304047435661	0.337999763375616	0.123179300208499	0.14766358868631	0.131099975313488	1.94289402335564e-07	TRUE
CG10249-B	0.188086516746244	0.121087932051191	0.172272156738942	0.160022378882154	0.16658445627105	0.191946559310418	0.0762097373169173	FALSE
CG10249-C	0.176769515410222	0.153855754746603	0.176319178542891	0.163379361549509	0.166944603739407	0.162731586011368	0.00930915874578607	FALSE
CG10250-A	0.19533448613623	0.166404836040475	0.147474524609441	0.158268912743073	0.153018343384416	0.179498897086366	6.3961113961979e-07	TRUE
CG10251-A	0.149275488905306	0.155224146906639	0.176902780920683	0.156492400467368	0.193545800547093	0.168559382252912	0.0384864638980367	FALSE
CG10252-A	0.077682661675632	0.082122973702838	0.0888524251126357	0.233652032876048	0.414440249530834	0.103249657102012	3.80036262863006e-19	TRUE
CG10253-A	0.152776498649667	0.164717886260572	0.147737450456468	0.178222663902413	0.180189371362698	0.176356129368182	0.000205129791400860	FALSE
CG10255-A	0.221045654863658	0.217540550827749	0.133260863746851	0.148462482757286	0.135272850826518	0.144417596977939	1.46795661557670e-15	TRUE
CG10257-A	0.162170523330307	0.155597583306526	0.16788359069417	0.161930948371601	0.173478813923877	0.178938540373521	0.126957457779097	FALSE
CG10260-B	0.176242841624457	0.185170581752165	0.157533366043486	0.157460473200195	0.162933521447719	0.160659215931978	1.0810005961062e-09	TRUE
CG10261-A	0.198302428005782	0.195552572131588	0.152118048134706	0.165235641079084	0.132819284540533	0.155972026108306	1.13711499699189e-05	FALSE
CG10262-A	0.149554533785419	0.137179665892074	0.163951853773535	0.177222359134337	0.198684110559998	0.173407476854637	0.00299705101434296	FALSE
CG10264-A	0.159812467424923	0.15004335528151	0.16965964517827	0.199353336116302	0.165423332984113	0.155707863014882	1.34456906379105e-05	FALSE
CG10265-A	0.154846079038437	0.160741948702557	0.148304684056152	0.170165197383792	0.19837058212821	0.167571508690852	0.0487540465191003	FALSE
CG10267-A	0.210788223392086	0.202653803276063	0.137781761197554	0.150628153465435	0.140371141632256	0.157776917036606	5.27999582373602e-07	TRUE
CG10268-A	0.175982540347241	0.180957415198834	0.135670215069112	0.178587111685197	0.148979566739117	0.1798231509605	0.00224100514468143	FALSE
CG10269-A	0.179412734243807	0.160512774515036	0.149917648462723	0.173390510523889	0.155846168719565	0.180920163534979	1.9204102439172e-05	FALSE
CG10270-A	0.165911679574278	0.181090518149003	0.16508788934055	0.173196753862996	0.152086210267766	0.162626948805406	0.89694569807353	FALSE
CG10274-A	0.195776597746897	0.189556561368524	0.151448989690981	0.144031564423419	0.145765740793206	0.173420545976974	1.81651961815597e-05	FALSE
CG10275-A	0.147069843095066	0.175098246712758	0.156225221577171	0.205775777501305	0.165401899513678	0.150429011600021	1.26125976514459e-18	TRUE
CG10277-C	0.161046455454044	0.15792283705989	0.137221196895124	0.169006789522166	0.188496898494852	0.186305822573926	0.0392512440252205	FALSE
CG10278-A	0.171214261722104	0.177630861598215	0.180046724634012	0.158226812693336	0.154246491591865	0.158634847760468	1.30131465239716e-06	TRUE
CG10279-E	0.171652257871423	0.148963549544293	0.149438522388171	0.154882780886841	0.175119185601349	0.199943703707922	0.00680896478905697	FALSE
CG10279-F	0.158217376414468	0.157049125355999	0.137954535631811	0.179429439532184	0.191126044915116	0.176223478150421	0.0680596621977585	FALSE
CG10279-G	0.150567036126786	0.135719886954406	0.164603380725234	0.19032973030926	0.14876601484807	0.210013951036242	0.166350578253013	FALSE
CG1028-A	0.164654807879699	0.157269968230239	0.155647789102041	0.17979133912028	0.171358416886954	0.171277678780786	0.064940283055912	FALSE
CG1028-B	0.142838396429807	0.156102879555298	0.161516154017255	0.185202021901009	0.202427827415683	0.151912720680948	0.00465506116091849	FALSE
CG10280-A	0.149244391688447	0.150610881577161	0.201878149729031	0.170325348328884	0.181963428576653	0.145977800099823	0.0115977006317906	FALSE
CG10281-A	0.216629907179232	0.191355643866691	0.173604595138068	0.151889210802337	0.120822904027866	0.145697738985806	1.26943649367487e-06	TRUE
CG10284-A	0.148822850607011	0.147664916202327	0.147829625324886	0.192514455159902	0.205072832959294	0.15809531974658	0.000412495515923915	FALSE
CG10286-A	0.15590452712217	0.193839693179802	0.188690733400392	0.157261243083576	0.152466809019324	0.151836994194735	0.00225805055522747	FALSE
CG10287-A	0.10777153034319	0.135917291996197	0.249674308539323	0.276315563127144	0.109751267443927	0.120570038550219	5.94343425010546e-30	TRUE
CG10289-A	0.177428357547721	0.164456149855195	0.145585045703931	0.152862551216111	0.162939640323652	0.19672825535339	8.49065540173208e-12	TRUE
CG10293-A	0.212391942132228	0.198785465888468	0.147252706669343	0.170671382255174	0.1270320967084	0.143866406346387	4.20816417452843e-09	TRUE
CG10295-B	0.158116717563272	0.133186804191192	0.172933914960808	0.143511869085671	0.211705666287495	0.180545027911562	0.155570147319544	FALSE
CG10296-A	0.162137726173067	0.159905648925813	0.160499261155517	0.178046454328297	0.173884990444758	0.165525918972548	0.0644051060861224	FALSE
CG10297-A	0.132715870783348	0.141718466268634	0.146518500810131	0.161486836862009	0.232210007799976	0.185350317475901	0.00107338841722221	FALSE
CG10298-A	0.145230027243772	0.137056254496295	0.168318304112688	0.16224890564296	0.217524267980472	0.169622240523813	0.163789167884598	FALSE
CG1030-A	0.151434327411514	0.178972299702789	0.161184341469201	0.190434599802164	0.16615431095328	0.151820120661051	3.24305062906366e-12	TRUE
CG10300-A	0.125111292488456	0.144520919650511	0.237421142779312	0.166223711787921	0.167566603430235	0.159156329863565	4.41757518241553e-06	TRUE
CG10301-A	0.16179553250248	0.189263686559443	0.157698436297543	0.173758897349722	0.163871440262934	0.153612007027877	0.238136503949525	FALSE
CG10302-A	0.16140908739267	0.153443334722408	0.225781278343821	0.131974166981188	0.13829444968159	0.189097682878323	9.33286448235585e-16	TRUE
CG10303-A	0.161912045800793	0.180766725981101	0.159483643687353	0.163481834254536	0.181620731599312	0.152735018676905	3.24248337099238e-07	TRUE
CG10306-A	0.227146687687614	0.180398319223285	0.184016654880267	0.165637552874428	0.0993333833178894	0.143467402016516	0.054645602530582	FALSE
CG10307-A	0.144441979899245	0.123931501420204	0.131529575480614	0.155003810403885	0.240415095254475	0.204678037541577	6.32385898643123e-10	TRUE
CG10308-A	0.197390663978675	0.161232268916787	0.16748154712892	0.131253944238585	0.1614019426648	0.181239633072233	1.8518865130865e-07	TRUE
CG10309-A	0.191860689791749	0.18495633081645	0.142163609656761	0.168371024589619	0.152965174172279	0.159683170973142	1.51129294663583e-11	TRUE
CG1031-A	0.156093962203329	0.150592639107946	0.185364128749327	0.165416198407876	0.170381031518204	0.172152040013318	0.00310012760860833	FALSE
CG10311-A	0.0933106107761513	0.108015594784122	0.216568796182101	0.16704909564412	0.2230679996178	0.191987902995706	1.71896641695745e-16	TRUE
CG10315-B	0.162613070601464	0.170718237484978	0.16076625811333	0.157474991190151	0.183735017635931	0.164692424974146	0.803401434912948	FALSE
CG10317-A	0.120534976400852	0.120222186898036	0.126636374107191	0.178538013136864	0.314254623357368	0.139813826099689	4.27839169184465e-11	TRUE
CG10320-A	0.14951295214703	0.163526823070437	0.210068756072991	0.117749723895521	0.181056428208939	0.178085316605083	4.87696638424502e-05	FALSE
CG10321-A	0.181103281755352	0.178766892247647	0.171566788579407	0.150463889977744	0.146457384565529	0.171641762874322	0.000312102995688819	FALSE
CG10324-A	0.198993640950315	0.204062923879428	0.145278088582338	0.162938155613085	0.141359750905498	0.147367440069336	0.000112882224198591	FALSE
CG10325-A	0.120282758756462	0.160816812240487	0.185924819401569	0.225099694740642	0.170389736574261	0.137486178286578	5.5032685431663e-08	TRUE
CG10325-B	0.129041046028215	0.154034080125285	0.226130829056551	0.142168526443658	0.206667221334184	0.141958297012107	0.00925923896918653	FALSE
CG10326-A	0.199887895301793	0.197110674002383	0.130066451098793	0.167722180944907	0.145830201354753	0.159382597297371	0.00640956727010503	FALSE
CG10327-C	0.107568222913441	0.161870149218209	0.168491971658251	0.233524503279163	0.179871618475202	0.148673534455734	0.00499300382152713	FALSE
CG10328-A	0.176624670844112	0.188243705051324	0.187019959864849	0.175005529226119	0.123054115607211	0.150052019406386	0.00083844832549206	FALSE
CG10332-A	0.115095256770749	0.122277021788263	0.109731494566015	0.178460193549255	0.297251764014649	0.17718426931107	6.18421823097197e-12	TRUE
CG10333-A	0.188004458536713	0.178029887641057	0.161416453764871	0.155462594342134	0.154047528306322	0.163039077408904	0.210558021842354	FALSE
CG10335-A	0.137117133785389	0.171046444563407	0.266132656178629	0.128686804276676	0.150719418368783	0.146297542827116	0.00312926483405438	FALSE
CG10336-B	0.195360045308445	0.224155211142741	0.145433737619347	0.183505618661071	0.131538261573491	0.120007125694905	0.00379262359897205	FALSE
CG10337-A	0.130763314252245	0.150686581346638	0.192126469680248	0.167170505696882	0.185212791225956	0.174040337798031	7.2904861545403e-07	TRUE
CG10338-A	0.206261780103283	0.182678334273794	0.154058710087108	0.151424498741604	0.1484926818569	0.157083994937311	3.8080355953474e-09	TRUE
CG10339-A	0.130105797419516	0.161138989924805	0.159367332998208	0.207927600013897	0.192984032699656	0.148476246943919	0.000241248297356425	FALSE
CG10340-A	0.131697683162435	0.144679345539963	0.188214750764439	0.144018057740142	0.188391145478582	0.20299901731444	6.13560045300554e-05	FALSE
CG10341-A	0.172411101089189	0.185424024997007	0.185339661633605	0.159969674037994	0.13568557704037	0.161169961201835	0.00680976788060456	FALSE
CG10342-A	0.127762471549466	0.137256738466272	0.181983157884447	0.149698462849839	0.217673830996302	0.185625338253675	4.59908003603626e-06	TRUE
CG10343-A	0.222064033550312	0.183069271521022	0.150618151099664	0.141290018399518	0.131631590157711	0.171326935271772	6.58523825353876e-06	FALSE
CG10345-A	0.142807832858241	0.134229256010252	0.142686967374998	0.180798007277617	0.213920665823107	0.185557270655785	1.37666759066174e-07	TRUE
CG10346-A	0.229126489920615	0.197930292131038	0.124772961309751	0.126664491557209	0.157308953370635	0.164196811710753	3.36476589706396e-12	TRUE
CG10348-A	0.165551999430557	0.161629023159247	0.171714489584145	0.175247348810123	0.169014476736091	0.156842662279838	0.635647307316461	FALSE
CG10349-A	0.15827354993366	0.139677527133955	0.220915880945186	0.143581961875573	0.17568296066962	0.161868119442005	0.108447855307050	FALSE
CG10352-A	0.143110037367467	0.146986243566974	0.144407963907333	0.175515785407954	0.205460970345819	0.184518999404453	0.00087370587399248	FALSE
CG10354-A	0.238984114789697	0.209142529570322	0.157780166026214	0.136562156719544	0.110389836316933	0.14714119657729	7.64698891335895e-05	FALSE
CG10357-A	0.151890341062415	0.131729392450987	0.138435244487443	0.161887927248822	0.254390287009186	0.161666807741147	0.00143043234614703	FALSE
CG10359-A	0.126567636160693	0.133871975033025	0.220014518859945	0.231505820537626	0.147916593573747	0.140123455834965	4.72282949887244e-21	TRUE
CG10360-A	0.170453065303865	0.187511023600929	0.136373959492954	0.150088007677837	0.160740792354922	0.194833151569493	0.00169707746504019	FALSE
CG10361-A	0.116228432624837	0.134458680753897	0.293249679650651	0.149081859272536	0.15236535697917	0.15461599071891	7.06348018265126e-17	TRUE
CG10362-A	0.157120629349539	0.163059343399991	0.162380399917929	0.163869004714464	0.186241240804657	0.16732938181342	5.03723025801753e-06	TRUE
CG10363-A	0.141484396733759	0.147758211367555	0.211337792975548	0.186572515477729	0.139448460229698	0.173398623215711	4.05333248658207e-13	TRUE
CG10364-A	0.208804735609327	0.296461458889848	0.118429986480309	0.138150057778228	0.102665387627866	0.135488373614422	1.28884745268243e-07	TRUE
CG10365-A	0.0881370427495148	0.099774184333338	0.122667674997216	0.175272872434921	0.366137894430992	0.148010331054019	0.0304818756981490	FALSE
CG10365-B	0.103677640592666	0.123770427994632	0.165151616283201	0.214970113116085	0.195641513788382	0.196788688225034	0.00147161207515140	FALSE
